?SNDlib native format; type: network; version: 1.0
# network brain

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 7day
  time  = 2013.03.08-2013.03.15
  unit  = BITSPERSEC
  origin  = BRAIN Network Data, https://www.brain.de/, postprocessed by Felix Simon(simon@zib.de), maximum over average values of each minute of 7 days, coordinates are chosen arbitrarily
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ADH ( 9.421921 48.559341 )
  SPK23_SPK ( SPK23 SPK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  CVK21_CVK ( CVK21 CVK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  WIAS2_WIAS ( WIAS2 WIAS ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH21_ADH ( ADH21 ADH ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HTW5_HTW ( HTW5 HTW ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH6_ADH ( ADH6 ADH ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU5_TU ( TU5 TU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  SPK9_SPK ( SPK9 SPK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  SPK5_SPK ( SPK5 SPK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  SPK1_SPK ( SPK1 SPK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  CVK23_CVK ( CVK23 CVK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  SPK22_SPK ( SPK22 SPK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB63_ZIB ( ZIB63 ZIB ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU_CVK ( TU CVK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH10_ADH ( ADH10 ADH ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HU_CVK ( HU CVK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU24_TU ( TU24 TU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU4_TU ( TU4 TU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB97_ZIB ( ZIB97 ZIB ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP20_UP ( UP20 UP ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB70_ZIB ( ZIB70 ZIB ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU_ZIB ( TU ZIB ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP10_UP ( UP10 UP ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB124 ( ZIB ZIB124 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB24 ( ZIB ZIB24 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB23 ( ZIB ZIB23 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  SPK20_SPK ( SPK20 SPK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  CVK5_CVK ( CVK5 CVK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HTW_HU ( HTW HU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HU8_HU ( HU8 HU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  WIAS13_WIAS ( WIAS13 WIAS ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HTW13_HTW ( HTW13 HTW ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB22 ( ZIB ZIB22 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB21 ( ZIB ZIB21 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP24_UP ( UP24 UP ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH_ADH8 ( ADH ADH8 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU_UP ( TU UP ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH_ADH7 ( ADH ADH7 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  WIAS7_WIAS ( WIAS7 WIAS ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH_ADH9 ( ADH ADH9 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HU_TU ( HU TU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  CVK7_CVK ( CVK7 CVK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH_ADH3 ( ADH ADH3 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH_ADH6 ( ADH ADH6 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  SPK_SPK10 ( SPK SPK10 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH_ADH5 ( ADH ADH5 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  SPK_SPK11 ( SPK SPK11 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  SPK6_SPK ( SPK6 SPK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP23_UP ( UP23 UP ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH_ZIB ( ADH ZIB ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  WIAS9_WIAS ( WIAS9 WIAS ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HU20_HU ( HU20 HU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB77 ( ZIB ZIB77 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  CVK42_CVK ( CVK42 CVK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HTW64_HTW ( HTW64 HTW ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  WIAS_HU ( WIAS HU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB70 ( ZIB ZIB70 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HU21_HU ( HU21 HU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  WIAS_HTW ( WIAS HTW ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB79 ( ZIB ZIB79 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP1_UP ( UP1 UP ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  WIAS11_WIAS ( WIAS11 WIAS ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU8_TU ( TU8 TU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  CVK20_CVK ( CVK20 CVK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  SPK_SPK64 ( SPK SPK64 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU7_TU ( TU7 TU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB85 ( ZIB ZIB85 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU_TU7 ( TU TU7 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU_TU8 ( TU TU8 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB87 ( ZIB ZIB87 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  WIAS_SPK ( WIAS SPK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB81 ( ZIB ZIB81 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP7_UP ( UP7 UP ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB82 ( ZIB ZIB82 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB83 ( ZIB ZIB83 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB62_ZIB ( ZIB62 ZIB ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU_TU1 ( TU TU1 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU_TU2 ( TU TU2 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU_TU3 ( TU TU3 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU_TU4 ( TU TU4 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU_TU5 ( TU TU5 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU_TU6 ( TU TU6 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HTW63_HTW ( HTW63 HTW ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH8_ADH ( ADH8 ADH ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU22_TU ( TU22 TU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HU23_HU ( HU23 HU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  CVK10_CVK ( CVK10 CVK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB96_ZIB ( ZIB96 ZIB ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH24_ADH ( ADH24 ADH ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HU_WIAS ( HU WIAS ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB124_ZIB ( ZIB124 ZIB ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  CVK24_CVK ( CVK24 CVK ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HTW22_HTW ( HTW22 HTW ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  SPK_ZIB ( SPK ZIB ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP21_UP ( UP21 UP ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HU2_HU ( HU2 HU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  SPK_SPK44 ( SPK SPK44 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HTW1_HTW ( HTW1 HTW ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU23_TU ( TU23 TU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HU22_HU ( HU22 HU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  TU18_TU ( TU18 TU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  WIAS4_WIAS ( WIAS4 WIAS ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB61 ( ZIB ZIB61 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB62 ( ZIB ZIB62 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH3_ADH ( ADH3 ADH ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB63 ( ZIB ZIB63 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB64 ( ZIB ZIB64 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB65 ( ZIB ZIB65 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HTW23_HTW ( HTW23 HTW ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB66 ( ZIB ZIB66 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB67 ( ZIB ZIB67 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB68 ( ZIB ZIB68 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB_ZIB69 ( ZIB ZIB69 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP3_UP ( UP3 UP ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB82_ZIB ( ZIB82 ZIB ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP_UP5 ( UP UP5 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP_UP3 ( UP UP3 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB100_ZIB ( ZIB100 ZIB ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP_UP1 ( UP UP1 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HTW_ADH ( HTW ADH ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ZIB64_ZIB ( ZIB64 ZIB ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HU43_HU ( HU43 HU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP_UP7 ( UP UP7 ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HTW24_HTW ( HTW24 HTW ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP22_UP ( UP22 UP ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  UP_TU ( UP TU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  ADH22_ADH ( ADH22 ADH ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  HU19_HU ( HU19 HU ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
  SPK_ADH ( SPK ADH ) 0.00 0.00 0.00 0.00 ( 1000000000.00 136.42 10000000000.00 1044.17 )
